image name,xmin,xmax,ymin,ymax,labels
./datasets/images/maksssksksss696.png,51,197,73,228,0
./datasets/images/maksssksksss696.png,139,82,167,130,0
./datasets/images/maksssksksss696.png,190,126,211,162,0
./datasets/images/maksssksksss696.png,213,157,231,193,0
./datasets/images/maksssksksss696.png,263,146,286,184,0
./datasets/images/maksssksksss696.png,371,37,383,73,1
./datasets/images/maksssksksss696.png,434,146,453,180,1
./datasets/images/maksssksksss696.png,0,169,9,207,1
./datasets/images/maksssksksss697.png,49,140,190,367,0
./datasets/images/maksssksksss697.png,305,162,470,401,0
./datasets/images/maksssksksss698.png,215,257,298,372,0
./datasets/images/maksssksksss698.png,450,100,512,200,0
./datasets/images/maksssksksss698.png,1,209,47,279,1
./datasets/images/maksssksksss698.png,405,329,451,381,1
./datasets/images/maksssksksss698.png,351,93,406,164,1
./datasets/images/maksssksksss698.png,35,167,69,226,1
./datasets/images/maksssksksss698.png,419,133,455,207,1
./datasets/images/maksssksksss699.png,23,149,81,239,1
./datasets/images/maksssksksss699.png,23,362,84,448,1
./datasets/images/maksssksksss699.png,302,249,368,341,0
./datasets/images/maksssksksss699.png,144,86,188,133,1
./datasets/images/maksssksksss699.png,355,30,409,123,1
./datasets/images/maksssksksss699.png,434,178,489,254,1
./datasets/images/maksssksksss699.png,437,397,506,468,1
./datasets/images/maksssksksss7.png,323,197,437,358,0
./datasets/images/maksssksksss7.png,194,163,284,296,0
./datasets/images/maksssksksss7.png,152,228,220,331,0
./datasets/images/maksssksksss7.png,150,112,172,153,1
./datasets/images/maksssksksss70.png,22,266,56,329,1
./datasets/images/maksssksksss70.png,78,271,108,324,1
./datasets/images/maksssksksss70.png,122,290,153,356,1
./datasets/images/maksssksksss70.png,193,160,259,285,0
./datasets/images/maksssksksss70.png,416,265,451,326,0
./datasets/images/maksssksksss700.png,142,158,217,204,0
./datasets/images/maksssksksss700.png,344,164,410,209,0
./datasets/images/maksssksksss701.png,165,191,337,338,0
./datasets/images/maksssksksss702.png,7,273,50,369,0
./datasets/images/maksssksksss702.png,140,145,171,200,0
./datasets/images/maksssksksss702.png,148,281,207,419,0
./datasets/images/maksssksksss702.png,258,205,306,308,0
./datasets/images/maksssksksss702.png,290,105,324,178,1
./datasets/images/maksssksksss702.png,322,100,347,157,0
./datasets/images/maksssksksss702.png,369,98,401,169,0
./datasets/images/maksssksksss702.png,406,125,456,214,0
./datasets/images/maksssksksss702.png,485,59,504,108,0
./datasets/images/maksssksksss702.png,313,309,372,417,0
./datasets/images/maksssksksss702.png,188,92,211,130,1
./datasets/images/maksssksksss703.png,21,162,75,247,0
./datasets/images/maksssksksss703.png,85,179,122,238,1
./datasets/images/maksssksksss703.png,122,319,177,397,1
./datasets/images/maksssksksss703.png,222,173,264,244,0
./datasets/images/maksssksksss703.png,271,131,304,190,0
./datasets/images/maksssksksss703.png,316,148,364,204,1
./datasets/images/maksssksksss703.png,398,157,423,214,0
./datasets/images/maksssksksss703.png,423,178,474,258,0
./datasets/images/maksssksksss703.png,491,222,512,299,1
./datasets/images/maksssksksss703.png,357,377,423,462,0
./datasets/images/maksssksksss704.png,0,310,94,471,0
./datasets/images/maksssksksss704.png,62,165,108,263,0
./datasets/images/maksssksksss704.png,145,176,220,299,0
./datasets/images/maksssksksss704.png,83,86,136,193,0
./datasets/images/maksssksksss704.png,238,230,342,387,0
./datasets/images/maksssksksss704.png,322,41,378,135,0
./datasets/images/maksssksksss704.png,432,27,486,140,0
./datasets/images/maksssksksss704.png,420,264,498,391,0
./datasets/images/maksssksksss705.png,10,34,46,102,0
./datasets/images/maksssksksss705.png,67,42,109,112,0
./datasets/images/maksssksksss705.png,74,175,119,252,0
./datasets/images/maksssksksss705.png,33,351,73,422,0
./datasets/images/maksssksksss705.png,140,194,184,278,0
./datasets/images/maksssksksss705.png,132,385,172,447,0
./datasets/images/maksssksksss705.png,242,270,287,361,0
./datasets/images/maksssksksss705.png,252,419,293,504,0
./datasets/images/maksssksksss705.png,287,253,327,328,0
./datasets/images/maksssksksss705.png,356,356,396,440,0
./datasets/images/maksssksksss705.png,413,124,454,203,0
./datasets/images/maksssksksss705.png,481,62,511,124,0
./datasets/images/maksssksksss705.png,478,179,512,257,0
./datasets/images/maksssksksss705.png,408,279,448,361,0
./datasets/images/maksssksksss705.png,460,321,507,406,0
./datasets/images/maksssksksss705.png,394,434,439,512,0
./datasets/images/maksssksksss706.png,27,245,85,333,0
./datasets/images/maksssksksss706.png,73,367,136,468,0
./datasets/images/maksssksksss706.png,145,216,179,270,0
./datasets/images/maksssksksss706.png,110,228,135,262,0
./datasets/images/maksssksksss706.png,144,159,168,197,0
./datasets/images/maksssksksss706.png,203,169,226,217,0
./datasets/images/maksssksksss706.png,188,163,203,188,0
./datasets/images/maksssksksss706.png,227,226,263,287,0
./datasets/images/maksssksksss706.png,301,170,336,232,0
./datasets/images/maksssksksss706.png,384,154,409,202,0
./datasets/images/maksssksksss706.png,366,271,414,342,0
./datasets/images/maksssksksss706.png,402,402,478,506,0
./datasets/images/maksssksksss706.png,446,175,467,211,0
./datasets/images/maksssksksss706.png,475,216,499,251,0
./datasets/images/maksssksksss706.png,470,309,512,418,0
./datasets/images/maksssksksss706.png,341,196,362,232,0
./datasets/images/maksssksksss706.png,479,170,498,193,0
./datasets/images/maksssksksss707.png,108,206,310,413,0
./datasets/images/maksssksksss708.png,0,86,68,304,0
./datasets/images/maksssksksss708.png,171,138,253,307,0
./datasets/images/maksssksksss708.png,266,130,352,297,0
./datasets/images/maksssksksss709.png,83,233,236,375,0
./datasets/images/maksssksksss71.png,170,64,221,126,1
./datasets/images/maksssksksss71.png,38,118,94,213,0
./datasets/images/maksssksksss71.png,22,270,105,434,0
./datasets/images/maksssksksss71.png,178,159,243,282,0
./datasets/images/maksssksksss71.png,294,143,440,389,0
./datasets/images/maksssksksss71.png,479,113,511,263,0
./datasets/images/maksssksksss710.png,69,78,101,157,1
./datasets/images/maksssksksss710.png,168,154,233,316,0
./datasets/images/maksssksksss710.png,296,144,356,275,0
./datasets/images/maksssksksss711.png,38,86,58,119,0
./datasets/images/maksssksksss711.png,111,93,129,120,0
./datasets/images/maksssksksss711.png,238,77,266,121,0
./datasets/images/maksssksksss711.png,254,198,277,225,0
./datasets/images/maksssksksss711.png,337,94,361,133,0
./datasets/images/maksssksksss711.png,390,90,408,112,0
./datasets/images/maksssksksss711.png,434,80,448,100,0
./datasets/images/maksssksksss711.png,472,95,490,117,0
./datasets/images/maksssksksss712.png,152,272,290,410,0
./datasets/images/maksssksksss713.png,312,123,445,323,0
./datasets/images/maksssksksss714.png,99,236,138,296,0
./datasets/images/maksssksksss714.png,230,263,263,309,0
./datasets/images/maksssksksss714.png,389,321,416,360,0
./datasets/images/maksssksksss714.png,479,210,511,267,0
./datasets/images/maksssksksss715.png,155,214,243,282,0
./datasets/images/maksssksksss715.png,0,215,45,291,1
./datasets/images/maksssksksss716.png,171,222,355,382,0
./datasets/images/maksssksksss717.png,0,168,75,305,1
./datasets/images/maksssksksss717.png,76,227,142,329,1
./datasets/images/maksssksksss717.png,231,151,278,283,0
./datasets/images/maksssksksss717.png,297,162,376,301,0
./datasets/images/maksssksksss718.png,77,74,122,182,0
./datasets/images/maksssksksss718.png,115,93,174,209,0
./datasets/images/maksssksksss718.png,200,94,247,196,0
./datasets/images/maksssksksss718.png,262,139,298,216,0
./datasets/images/maksssksksss718.png,320,80,350,157,0
./datasets/images/maksssksksss718.png,364,135,398,198,0
./datasets/images/maksssksksss718.png,399,131,419,186,1
./datasets/images/maksssksksss718.png,411,116,428,163,0
./datasets/images/maksssksksss718.png,437,143,456,182,0
./datasets/images/maksssksksss719.png,31,194,50,235,0
./datasets/images/maksssksksss719.png,66,194,102,244,0
./datasets/images/maksssksksss719.png,193,182,218,243,0
./datasets/images/maksssksksss719.png,225,249,237,271,1
./datasets/images/maksssksksss719.png,271,240,279,258,0
./datasets/images/maksssksksss719.png,293,183,331,251,0
./datasets/images/maksssksksss719.png,392,138,439,233,0
./datasets/images/maksssksksss719.png,278,266,287,282,0
./datasets/images/maksssksksss719.png,477,257,490,277,0
./datasets/images/maksssksksss72.png,189,224,351,371,0
./datasets/images/maksssksksss720.png,49,169,90,326,0
./datasets/images/maksssksksss720.png,114,254,172,393,0
./datasets/images/maksssksksss720.png,223,169,293,294,0
./datasets/images/maksssksksss720.png,304,231,371,379,0
./datasets/images/maksssksksss720.png,417,83,467,176,0
./datasets/images/maksssksksss721.png,173,256,340,422,0
./datasets/images/maksssksksss722.png,24,170,47,205,0
./datasets/images/maksssksksss722.png,56,151,81,197,0
./datasets/images/maksssksksss722.png,124,155,144,193,0
./datasets/images/maksssksksss722.png,224,152,247,196,0
./datasets/images/maksssksksss722.png,202,159,217,189,0
./datasets/images/maksssksksss722.png,268,177,286,206,0
./datasets/images/maksssksksss722.png,312,177,322,198,0
./datasets/images/maksssksksss722.png,343,165,365,198,0
./datasets/images/maksssksksss722.png,394,167,412,196,0
./datasets/images/maksssksksss723.png,149,345,206,451,0
./datasets/images/maksssksksss723.png,260,44,282,91,0
./datasets/images/maksssksksss723.png,360,37,392,89,1
./datasets/images/maksssksksss723.png,310,167,337,222,0
./datasets/images/maksssksksss723.png,140,24,149,43,1
./datasets/images/maksssksksss723.png,167,31,176,49,1
./datasets/images/maksssksksss723.png,212,16,222,32,1
./datasets/images/maksssksksss723.png,411,84,425,105,0
./datasets/images/maksssksksss723.png,343,22,355,45,0
./datasets/images/maksssksksss723.png,297,13,306,36,1
./datasets/images/maksssksksss723.png,312,2,319,15,1
./datasets/images/maksssksksss723.png,184,46,196,71,0
./datasets/images/maksssksksss723.png,179,66,199,118,0
./datasets/images/maksssksksss724.png,387,40,419,89,0
./datasets/images/maksssksksss725.png,75,274,233,429,0
./datasets/images/maksssksksss726.png,240,135,264,179,1
./datasets/images/maksssksksss726.png,327,126,353,171,0
./datasets/images/maksssksksss726.png,398,179,415,211,1
./datasets/images/maksssksksss726.png,455,154,471,192,1
./datasets/images/maksssksksss727.png,108,224,282,384,0
./datasets/images/maksssksksss728.png,52,108,72,141,0
./datasets/images/maksssksksss728.png,133,86,153,121,0
./datasets/images/maksssksksss728.png,240,114,258,139,0
./datasets/images/maksssksksss728.png,336,161,355,196,0
./datasets/images/maksssksksss728.png,446,135,464,164,1
./datasets/images/maksssksksss728.png,487,157,505,192,0
./datasets/images/maksssksksss729.png,150,363,298,512,0
./datasets/images/maksssksksss73.png,181,117,209,197,0
./datasets/images/maksssksksss73.png,244,119,288,180,0
./datasets/images/maksssksksss73.png,393,145,420,226,0
./datasets/images/maksssksksss730.png,186,202,200,234,0
./datasets/images/maksssksksss730.png,245,143,261,182,0
./datasets/images/maksssksksss730.png,310,232,327,269,0
./datasets/images/maksssksksss731.png,118,173,173,231,0
./datasets/images/maksssksksss731.png,316,119,394,208,0
./datasets/images/maksssksksss732.png,372,89,413,158,0
./datasets/images/maksssksksss732.png,444,96,459,125,0
./datasets/images/maksssksksss732.png,293,93,330,150,0
./datasets/images/maksssksksss732.png,252,93,282,150,0
./datasets/images/maksssksksss732.png,193,87,224,129,0
./datasets/images/maksssksksss732.png,136,88,165,136,0
./datasets/images/maksssksksss732.png,75,103,96,141,1
./datasets/images/maksssksksss732.png,49,119,72,159,1
./datasets/images/maksssksksss733.png,183,124,346,344,0
./datasets/images/maksssksksss734.png,118,100,191,227,0
./datasets/images/maksssksksss735.png,3,65,62,179,0
./datasets/images/maksssksksss735.png,154,153,193,233,0
./datasets/images/maksssksksss735.png,209,91,227,136,0
./datasets/images/maksssksksss735.png,248,87,283,158,0
./datasets/images/maksssksksss735.png,449,118,469,154,0
./datasets/images/maksssksksss735.png,484,121,501,160,1
./datasets/images/maksssksksss735.png,389,103,411,146,1
./datasets/images/maksssksksss735.png,359,98,378,142,1
./datasets/images/maksssksksss735.png,318,94,339,151,1
./datasets/images/maksssksksss735.png,96,106,124,157,1
./datasets/images/maksssksksss735.png,74,114,87,139,1
./datasets/images/maksssksksss736.png,218,51,272,97,0
./datasets/images/maksssksksss736.png,350,72,423,126,0
./datasets/images/maksssksksss737.png,35,124,58,160,0
./datasets/images/maksssksksss737.png,124,140,141,176,0
./datasets/images/maksssksksss737.png,203,113,247,203,1
./datasets/images/maksssksksss737.png,375,132,400,180,0
./datasets/images/maksssksksss737.png,450,114,476,161,0
./datasets/images/maksssksksss737.png,291,120,307,165,0
./datasets/images/maksssksksss738.png,104,82,156,159,0
./datasets/images/maksssksksss738.png,269,50,311,133,0
./datasets/images/maksssksksss739.png,159,132,234,257,0
./datasets/images/maksssksksss74.png,2,271,46,334,0
./datasets/images/maksssksksss74.png,34,204,55,234,0
./datasets/images/maksssksksss74.png,55,189,69,211,0
./datasets/images/maksssksksss74.png,81,170,94,186,0
./datasets/images/maksssksksss74.png,5,178,17,192,0
./datasets/images/maksssksksss74.png,91,208,110,230,0
./datasets/images/maksssksksss74.png,113,175,127,195,0
./datasets/images/maksssksksss74.png,117,228,176,312,0
./datasets/images/maksssksksss74.png,143,175,156,188,0
./datasets/images/maksssksksss74.png,188,183,197,193,0
./datasets/images/maksssksksss74.png,197,192,211,209,0
./datasets/images/maksssksksss74.png,215,217,237,248,0
./datasets/images/maksssksksss74.png,261,205,293,250,0
./datasets/images/maksssksksss74.png,254,193,265,217,0
./datasets/images/maksssksksss74.png,223,189,232,201,0
./datasets/images/maksssksksss74.png,292,172,306,187,0
./datasets/images/maksssksksss74.png,353,195,366,209,0
./datasets/images/maksssksksss74.png,353,170,362,182,0
./datasets/images/maksssksksss74.png,376,217,389,234,0
./datasets/images/maksssksksss74.png,368,181,376,189,0
./datasets/images/maksssksksss74.png,392,196,403,211,0
./datasets/images/maksssksksss74.png,410,211,434,244,0
./datasets/images/maksssksksss74.png,450,197,463,214,0
./datasets/images/maksssksksss74.png,499,219,511,253,0
./datasets/images/maksssksksss74.png,485,190,500,207,0
./datasets/images/maksssksksss74.png,275,175,282,185,1
./datasets/images/maksssksksss740.png,182,115,214,171,0
./datasets/images/maksssksksss740.png,352,100,382,155,0
./datasets/images/maksssksksss741.png,212,50,289,97,0
./datasets/images/maksssksksss742.png,258,192,435,383,0
./datasets/images/maksssksksss743.png,188,212,338,358,0
./datasets/images/maksssksksss744.png,105,184,142,257,0
./datasets/images/maksssksksss744.png,170,166,177,184,0
./datasets/images/maksssksksss745.png,247,291,378,419,0
./datasets/images/maksssksksss746.png,49,253,229,414,0
./datasets/images/maksssksksss747.png,159,252,320,417,0
./datasets/images/maksssksksss748.png,229,106,362,384,0
./datasets/images/maksssksksss749.png,188,130,239,161,0
./datasets/images/maksssksksss749.png,363,242,407,269,0
./datasets/images/maksssksksss75.png,11,75,24,109,0
./datasets/images/maksssksksss75.png,37,43,49,72,0
./datasets/images/maksssksksss75.png,53,92,67,121,0
./datasets/images/maksssksksss75.png,96,76,113,112,0
./datasets/images/maksssksksss75.png,123,89,150,133,0
./datasets/images/maksssksksss75.png,152,43,167,82,0
./datasets/images/maksssksksss75.png,181,48,194,77,0
./datasets/images/maksssksksss75.png,258,83,279,129,0
./datasets/images/maksssksksss75.png,298,67,318,116,0
./datasets/images/maksssksksss75.png,353,63,381,121,0
./datasets/images/maksssksksss75.png,400,74,424,124,0
./datasets/images/maksssksksss75.png,448,65,467,99,0
./datasets/images/maksssksksss75.png,458,215,473,254,1
./datasets/images/maksssksksss750.png,93,320,101,337,0
./datasets/images/maksssksksss750.png,169,292,178,311,0
./datasets/images/maksssksksss750.png,244,289,252,310,0
./datasets/images/maksssksksss750.png,287,294,298,317,0
./datasets/images/maksssksksss750.png,334,289,346,310,0
./datasets/images/maksssksksss750.png,366,300,378,321,0
./datasets/images/maksssksksss750.png,442,289,455,310,0
./datasets/images/maksssksksss751.png,121,221,172,277,0
./datasets/images/maksssksksss751.png,311,112,328,148,0
./datasets/images/maksssksksss751.png,318,48,362,108,1
./datasets/images/maksssksksss751.png,92,122,106,153,0
./datasets/images/maksssksksss752.png,99,35,104,46,0
./datasets/images/maksssksksss752.png,108,36,114,50,0
./datasets/images/maksssksksss752.png,128,31,135,45,0
./datasets/images/maksssksksss752.png,160,13,172,45,0
./datasets/images/maksssksksss752.png,146,65,163,84,0
./datasets/images/maksssksksss752.png,69,34,83,65,0
./datasets/images/maksssksksss752.png,227,45,236,77,0
./datasets/images/maksssksksss752.png,248,46,268,89,0
./datasets/images/maksssksksss752.png,300,95,308,109,0
./datasets/images/maksssksksss752.png,346,44,367,83,0
./datasets/images/maksssksksss752.png,440,51,458,98,0
./datasets/images/maksssksksss753.png,253,259,304,338,0
./datasets/images/maksssksksss753.png,11,219,21,236,0
./datasets/images/maksssksksss753.png,63,236,67,254,0
./datasets/images/maksssksksss753.png,119,233,126,249,0
./datasets/images/maksssksksss753.png,134,228,144,243,0
./datasets/images/maksssksksss753.png,189,235,197,255,0
./datasets/images/maksssksksss753.png,172,220,183,239,1
./datasets/images/maksssksksss753.png,216,222,225,241,0
./datasets/images/maksssksksss753.png,248,223,258,244,0
./datasets/images/maksssksksss753.png,331,230,339,249,0
./datasets/images/maksssksksss753.png,354,224,359,239,0
./datasets/images/maksssksksss753.png,374,237,380,253,0
./datasets/images/maksssksksss753.png,442,166,451,178,0
./datasets/images/maksssksksss753.png,478,227,483,240,0
./datasets/images/maksssksksss753.png,449,223,458,240,1
./datasets/images/maksssksksss753.png,451,196,460,209,0
./datasets/images/maksssksksss754.png,17,267,40,307,0
./datasets/images/maksssksksss754.png,144,216,167,262,0
./datasets/images/maksssksksss754.png,211,221,234,261,0
./datasets/images/maksssksksss754.png,263,169,291,217,0
./datasets/images/maksssksksss755.png,58,98,77,155,0
./datasets/images/maksssksksss755.png,45,220,59,272,0
./datasets/images/maksssksksss755.png,95,313,106,361,0
./datasets/images/maksssksksss755.png,113,79,144,129,0
./datasets/images/maksssksksss755.png,162,56,188,111,0
./datasets/images/maksssksksss755.png,320,284,350,345,0
./datasets/images/maksssksksss755.png,316,159,343,216,0
./datasets/images/maksssksksss755.png,422,54,448,108,0
./datasets/images/maksssksksss756.png,275,76,320,157,0
./datasets/images/maksssksksss756.png,145,102,192,173,1
./datasets/images/maksssksksss757.png,176,232,374,405,0
./datasets/images/maksssksksss758.png,286,96,312,133,0
./datasets/images/maksssksksss758.png,407,87,432,131,0
./datasets/images/maksssksksss758.png,184,86,230,154,0
./datasets/images/maksssksksss758.png,83,123,105,154,0
./datasets/images/maksssksksss758.png,32,104,47,133,0
./datasets/images/maksssksksss759.png,115,153,178,268,0
./datasets/images/maksssksksss759.png,197,197,263,312,0
./datasets/images/maksssksksss759.png,349,165,433,279,1
./datasets/images/maksssksksss76.png,136,133,173,189,0
./datasets/images/maksssksksss76.png,200,159,211,187,1
./datasets/images/maksssksksss76.png,366,139,384,167,0
./datasets/images/maksssksksss76.png,407,135,455,207,0
./datasets/images/maksssksksss760.png,113,59,144,127,1
./datasets/images/maksssksksss760.png,220,76,263,146,1
./datasets/images/maksssksksss760.png,125,217,176,287,1
./datasets/images/maksssksksss760.png,201,209,248,314,1
./datasets/images/maksssksksss760.png,277,234,321,320,1
./datasets/images/maksssksksss760.png,448,238,483,316,1
./datasets/images/maksssksksss760.png,269,362,301,456,0
./datasets/images/maksssksksss761.png,259,85,357,154,0
./datasets/images/maksssksksss762.png,264,213,439,388,0
./datasets/images/maksssksksss763.png,198,162,308,351,0
./datasets/images/maksssksksss763.png,395,81,472,236,0
./datasets/images/maksssksksss764.png,78,286,238,440,0
./datasets/images/maksssksksss765.png,95,250,265,401,0
./datasets/images/maksssksksss766.png,146,226,319,390,0
./datasets/images/maksssksksss767.png,222,45,276,90,0
./datasets/images/maksssksksss768.png,4,131,18,159,0
./datasets/images/maksssksksss768.png,62,46,85,89,0
./datasets/images/maksssksksss768.png,102,153,125,196,0
./datasets/images/maksssksksss768.png,162,129,177,161,0
./datasets/images/maksssksksss768.png,260,83,279,121,0
./datasets/images/maksssksksss768.png,290,257,311,293,0
./datasets/images/maksssksksss769.png,289,96,321,171,0
./datasets/images/maksssksksss769.png,359,300,393,354,0
./datasets/images/maksssksksss77.png,1,200,16,286,0
./datasets/images/maksssksksss77.png,72,219,112,303,0
./datasets/images/maksssksksss77.png,168,209,220,304,0
./datasets/images/maksssksksss770.png,57,104,65,129,0
./datasets/images/maksssksksss770.png,101,93,123,154,0
./datasets/images/maksssksksss770.png,199,138,225,182,0
./datasets/images/maksssksksss770.png,240,110,250,132,0
./datasets/images/maksssksksss770.png,275,91,290,128,1
./datasets/images/maksssksksss770.png,323,115,337,157,1
./datasets/images/maksssksksss770.png,355,96,363,123,0
./datasets/images/maksssksksss770.png,375,106,385,128,0
./datasets/images/maksssksksss771.png,39,209,119,308,0
./datasets/images/maksssksksss771.png,106,81,152,163,0
./datasets/images/maksssksksss771.png,178,134,248,245,0
./datasets/images/maksssksksss771.png,358,147,468,316,0
./datasets/images/maksssksksss771.png,460,19,504,88,0
./datasets/images/maksssksksss772.png,85,242,152,300,0
./datasets/images/maksssksksss772.png,206,192,323,271,0
./datasets/images/maksssksksss773.png,82,131,109,170,0
./datasets/images/maksssksksss773.png,188,112,223,164,0
./datasets/images/maksssksksss773.png,278,113,307,158,0
./datasets/images/maksssksksss773.png,371,117,399,155,1
./datasets/images/maksssksksss773.png,472,129,499,165,1
./datasets/images/maksssksksss773.png,485,33,502,56,1
./datasets/images/maksssksksss773.png,320,10,329,30,1
./datasets/images/maksssksksss773.png,289,20,296,35,1
./datasets/images/maksssksksss773.png,415,56,421,70,1
./datasets/images/maksssksksss773.png,377,57,385,69,1
./datasets/images/maksssksksss773.png,358,54,366,65,1
./datasets/images/maksssksksss773.png,219,44,228,59,0
./datasets/images/maksssksksss773.png,185,56,193,67,1
./datasets/images/maksssksksss773.png,106,43,113,56,1
./datasets/images/maksssksksss773.png,73,43,82,60,1
./datasets/images/maksssksksss773.png,32,40,39,56,1
./datasets/images/maksssksksss773.png,2,40,12,53,1
./datasets/images/maksssksksss774.png,84,72,133,163,0
./datasets/images/maksssksksss774.png,155,181,220,312,0
./datasets/images/maksssksksss774.png,328,67,385,194,0
./datasets/images/maksssksksss775.png,97,150,165,245,0
./datasets/images/maksssksksss775.png,354,120,421,225,0
./datasets/images/maksssksksss776.png,18,151,53,201,0
./datasets/images/maksssksksss776.png,368,167,405,242,0
./datasets/images/maksssksksss777.png,62,329,129,454,0
./datasets/images/maksssksksss777.png,33,185,89,276,0
./datasets/images/maksssksksss777.png,92,108,129,176,0
./datasets/images/maksssksksss777.png,175,95,208,167,0
./datasets/images/maksssksksss777.png,238,117,280,194,0
./datasets/images/maksssksksss777.png,289,105,317,157,1
./datasets/images/maksssksksss777.png,364,79,411,160,0
./datasets/images/maksssksksss777.png,464,72,508,163,0
./datasets/images/maksssksksss778.png,72,40,112,113,0
./datasets/images/maksssksksss778.png,106,206,156,280,0
./datasets/images/maksssksksss778.png,225,101,258,155,0
./datasets/images/maksssksksss778.png,284,69,321,134,0
./datasets/images/maksssksksss778.png,403,165,485,279,0
./datasets/images/maksssksksss779.png,29,81,75,156,0
./datasets/images/maksssksksss779.png,97,37,142,116,0
./datasets/images/maksssksksss779.png,177,78,208,136,0
./datasets/images/maksssksksss779.png,241,135,270,187,0
./datasets/images/maksssksksss779.png,413,148,428,186,0
./datasets/images/maksssksksss78.png,183,295,316,429,0
./datasets/images/maksssksksss780.png,439,151,466,190,0
./datasets/images/maksssksksss780.png,295,290,385,406,0
./datasets/images/maksssksksss780.png,121,136,193,295,0
./datasets/images/maksssksksss780.png,225,174,286,249,0
./datasets/images/maksssksksss780.png,202,137,225,190,0
./datasets/images/maksssksksss780.png,319,103,330,124,0
./datasets/images/maksssksksss780.png,433,101,444,117,0
./datasets/images/maksssksksss780.png,472,111,487,134,0
./datasets/images/maksssksksss781.png,131,254,324,426,0
./datasets/images/maksssksksss782.png,258,327,291,393,1
./datasets/images/maksssksksss782.png,369,193,418,286,0
./datasets/images/maksssksksss783.png,173,112,195,144,0
./datasets/images/maksssksksss783.png,248,253,268,283,0
./datasets/images/maksssksksss783.png,310,260,329,287,0
./datasets/images/maksssksksss783.png,308,61,334,103,0
./datasets/images/maksssksksss783.png,421,43,451,98,0
./datasets/images/maksssksksss784.png,21,133,49,185,1
./datasets/images/maksssksksss784.png,55,133,90,208,0
./datasets/images/maksssksksss784.png,115,177,152,245,0
./datasets/images/maksssksksss784.png,140,97,179,175,0
./datasets/images/maksssksksss784.png,176,186,215,254,0
./datasets/images/maksssksksss784.png,223,124,260,199,0
./datasets/images/maksssksksss784.png,300,80,341,160,0
./datasets/images/maksssksksss784.png,353,152,391,225,0
./datasets/images/maksssksksss784.png,405,157,439,238,0
./datasets/images/maksssksksss785.png,203,188,277,344,0
./datasets/images/maksssksksss786.png,48,391,85,435,0
./datasets/images/maksssksksss786.png,116,441,167,476,0
./datasets/images/maksssksksss786.png,226,125,282,188,0
./datasets/images/maksssksksss786.png,311,112,379,215,1
./datasets/images/maksssksksss787.png,75,88,142,177,1
./datasets/images/maksssksksss787.png,28,208,96,317,0
./datasets/images/maksssksksss787.png,117,192,174,290,0
./datasets/images/maksssksksss787.png,187,196,257,301,0
./datasets/images/maksssksksss787.png,239,105,297,171,1
./datasets/images/maksssksksss787.png,316,149,364,234,0
./datasets/images/maksssksksss787.png,373,175,450,287,0
./datasets/images/maksssksksss787.png,460,140,512,247,0
./datasets/images/maksssksksss788.png,13,143,44,197,0
./datasets/images/maksssksksss788.png,115,139,146,188,0
./datasets/images/maksssksksss788.png,209,158,240,206,0
./datasets/images/maksssksksss788.png,306,137,331,184,0
./datasets/images/maksssksksss788.png,388,131,418,182,0
./datasets/images/maksssksksss789.png,40,48,74,108,0
./datasets/images/maksssksksss789.png,206,79,229,105,0
./datasets/images/maksssksksss789.png,348,105,368,139,0
./datasets/images/maksssksksss789.png,371,80,389,116,0
./datasets/images/maksssksksss79.png,76,154,110,188,0
./datasets/images/maksssksksss79.png,233,149,265,186,0
./datasets/images/maksssksksss79.png,305,211,327,234,0
./datasets/images/maksssksksss79.png,360,190,384,216,0
./datasets/images/maksssksksss79.png,422,128,455,163,0
./datasets/images/maksssksksss790.png,210,202,384,368,0
./datasets/images/maksssksksss791.png,210,154,361,337,0
./datasets/images/maksssksksss792.png,195,120,250,243,0
./datasets/images/maksssksksss792.png,250,80,305,183,1
./datasets/images/maksssksksss792.png,20,335,53,451,1
./datasets/images/maksssksksss792.png,33,97,76,202,1
./datasets/images/maksssksksss792.png,414,164,451,253,1
./datasets/images/maksssksksss792.png,453,150,512,245,1
./datasets/images/maksssksksss793.png,227,188,409,352,0
./datasets/images/maksssksksss794.png,83,229,175,336,0
./datasets/images/maksssksksss794.png,325,241,424,352,0
./datasets/images/maksssksksss795.png,9,1,39,39,1
./datasets/images/maksssksksss795.png,11,155,39,203,0
./datasets/images/maksssksksss795.png,110,116,140,157,0
./datasets/images/maksssksksss795.png,128,11,160,57,0
./datasets/images/maksssksksss795.png,19,220,44,264,1
./datasets/images/maksssksksss795.png,0,417,22,483,0
./datasets/images/maksssksksss795.png,31,371,67,430,0
./datasets/images/maksssksksss795.png,60,337,88,393,1
./datasets/images/maksssksksss795.png,113,226,142,274,0
./datasets/images/maksssksksss795.png,236,50,268,89,0
./datasets/images/maksssksksss795.png,231,114,265,162,0
./datasets/images/maksssksksss795.png,241,192,273,240,0
./datasets/images/maksssksksss795.png,170,444,206,500,0
./datasets/images/maksssksksss795.png,248,360,286,407,0
./datasets/images/maksssksksss795.png,276,393,314,449,0
./datasets/images/maksssksksss795.png,325,226,353,271,0
./datasets/images/maksssksksss795.png,333,111,365,157,0
./datasets/images/maksssksksss795.png,382,107,413,158,0
./datasets/images/maksssksksss795.png,427,23,450,61,0
